acronym,cutting_plane,Section_Data_ID,URL,entrez.id,homologous_human_ID
Pyroxd1,sagittal,71612418,http://api.brain-map.org/grid_data/download/71612418?include=energy,232491,79912
Pyroxd2,sagittal,71493165,http://api.brain-map.org/grid_data/download/71493165?include=energy,74580,84795
Pyy,sagittal,75214925,http://api.brain-map.org/grid_data/download/75214925?include=energy,217212,5697
Pyy,sagittal,80513998,http://api.brain-map.org/grid_data/download/80513998?include=energy,217212,5697
Pzp,sagittal,69015212,http://api.brain-map.org/grid_data/download/69015212?include=energy,11287,NA
Qars,sagittal,69169893,http://api.brain-map.org/grid_data/download/69169893?include=energy,97541,NA
Qdpr,sagittal,631703,http://api.brain-map.org/grid_data/download/631703?include=energy,110391,5860
Qdpr,coronal,75042261,http://api.brain-map.org/grid_data/download/75042261?include=energy,110391,5860
Qk,sagittal,68797858,http://api.brain-map.org/grid_data/download/68797858?include=energy,19317,9444
Qpct,sagittal,583848,http://api.brain-map.org/grid_data/download/583848?include=energy,70536,25797
Qpctl,sagittal,75831771,http://api.brain-map.org/grid_data/download/75831771?include=energy,67369,54814
Qprt,sagittal,71617020,http://api.brain-map.org/grid_data/download/71617020?include=energy,67375,23475
Qrfp,sagittal,71210780,http://api.brain-map.org/grid_data/download/71210780?include=energy,227717,347148
Qrfp,coronal,75041585,http://api.brain-map.org/grid_data/download/75041585?include=energy,227717,347148
Qrfpr,coronal,71717619,http://api.brain-map.org/grid_data/download/71717619?include=energy,229214,84109
Qrfpr,sagittal,70724756,http://api.brain-map.org/grid_data/download/70724756?include=energy,229214,84109
Qrich1,sagittal,70542888,http://api.brain-map.org/grid_data/download/70542888?include=energy,69232,54870
Qrich1,sagittal,74359413,http://api.brain-map.org/grid_data/download/74359413?include=energy,69232,54870
Qrich2,sagittal,71992001,http://api.brain-map.org/grid_data/download/71992001?include=energy,217341,84074
Qrsl1,sagittal,69817787,http://api.brain-map.org/grid_data/download/69817787?include=energy,76563,55278
Qser1,sagittal,69407714,http://api.brain-map.org/grid_data/download/69407714?include=energy,99003,79832
Qsox1,sagittal,69817793,http://api.brain-map.org/grid_data/download/69817793?include=energy,104009,5768
Qsox2,sagittal,71656073,http://api.brain-map.org/grid_data/download/71656073?include=energy,227638,169714
Qtrt1,sagittal,68920821,http://api.brain-map.org/grid_data/download/68920821?include=energy,60507,81890
Qtrtd1,sagittal,71654123,http://api.brain-map.org/grid_data/download/71654123?include=energy,106248,79691
R3hcc1,sagittal,69353614,http://api.brain-map.org/grid_data/download/69353614?include=energy,71843,NA
R3hdm1,sagittal,69133668,http://api.brain-map.org/grid_data/download/69133668?include=energy,226412,23518
R3hdm2,sagittal,69353203,http://api.brain-map.org/grid_data/download/69353203?include=energy,71750,22864
R3hdml,sagittal,100144126,http://api.brain-map.org/grid_data/download/100144126?include=energy,100043899,140902
R74862,sagittal,71735834,http://api.brain-map.org/grid_data/download/71735834?include=energy,97423,NA
R74862,coronal,67936009,http://api.brain-map.org/grid_data/download/67936009?include=energy,97423,NA
Rab1,coronal,878,http://api.brain-map.org/grid_data/download/878?include=energy,19324,5861
Rab1,sagittal,68191486,http://api.brain-map.org/grid_data/download/68191486?include=energy,19324,5861
Rab10,sagittal,69817799,http://api.brain-map.org/grid_data/download/69817799?include=energy,19325,10890
Rab11a,sagittal,71724017,http://api.brain-map.org/grid_data/download/71724017?include=energy,53869,8766
Rab11b,sagittal,69816739,http://api.brain-map.org/grid_data/download/69816739?include=energy,19326,9230
Rab11fip1,sagittal,69407744,http://api.brain-map.org/grid_data/download/69407744?include=energy,75767,80223
Rab11fip2,sagittal,70300977,http://api.brain-map.org/grid_data/download/70300977?include=energy,74998,22841
Rab11fip3,sagittal,68410554,http://api.brain-map.org/grid_data/download/68410554?include=energy,215445,9727
Rab11fip4,sagittal,74300777,http://api.brain-map.org/grid_data/download/74300777?include=energy,268451,84440
Rab11fip4,sagittal,71378475,http://api.brain-map.org/grid_data/download/71378475?include=energy,268451,84440
Rab11fip5,sagittal,74059272,http://api.brain-map.org/grid_data/download/74059272?include=energy,52055,26056
Rab12,coronal,74988626,http://api.brain-map.org/grid_data/download/74988626?include=energy,19328,201475
Rab12,sagittal,70565153,http://api.brain-map.org/grid_data/download/70565153?include=energy,19328,201475
Rab13,sagittal,68637581,http://api.brain-map.org/grid_data/download/68637581?include=energy,68328,5872
Rab14,sagittal,70539158,http://api.brain-map.org/grid_data/download/70539158?include=energy,68365,51552
Rab15,sagittal,69080008,http://api.brain-map.org/grid_data/download/69080008?include=energy,104886,NA
Rab17,sagittal,68269556,http://api.brain-map.org/grid_data/download/68269556?include=energy,19329,64284
Rab18,sagittal,70303612,http://api.brain-map.org/grid_data/download/70303612?include=energy,19330,22931
Rab19,sagittal,68744588,http://api.brain-map.org/grid_data/download/68744588?include=energy,19331,401409
Rab20,sagittal,69817811,http://api.brain-map.org/grid_data/download/69817811?include=energy,19332,55647
Rab21,sagittal,69013678,http://api.brain-map.org/grid_data/download/69013678?include=energy,216344,23011
Rab22a,sagittal,71148124,http://api.brain-map.org/grid_data/download/71148124?include=energy,19334,57403
Rab22a,sagittal,71608432,http://api.brain-map.org/grid_data/download/71608432?include=energy,19334,57403
Rab23,sagittal,68161464,http://api.brain-map.org/grid_data/download/68161464?include=energy,19335,51715
Rab24,sagittal,68341842,http://api.brain-map.org/grid_data/download/68341842?include=energy,19336,53917
Rab25,sagittal,633300,http://api.brain-map.org/grid_data/download/633300?include=energy,53868,57111
Rab26,sagittal,69817817,http://api.brain-map.org/grid_data/download/69817817?include=energy,328778,25837
Rab27a,sagittal,68076980,http://api.brain-map.org/grid_data/download/68076980?include=energy,11891,5873
Rab27b,coronal,74641314,http://api.brain-map.org/grid_data/download/74641314?include=energy,80718,5874
Rab27b,sagittal,68545818,http://api.brain-map.org/grid_data/download/68545818?include=energy,80718,5874
Rab28,sagittal,413771,http://api.brain-map.org/grid_data/download/413771?include=energy,100972,9364
Rab28,sagittal,81600102,http://api.brain-map.org/grid_data/download/81600102?include=energy,100972,9364
Rab2a,sagittal,79394344,http://api.brain-map.org/grid_data/download/79394344?include=energy,59021,5862
Rab2b,sagittal,69838513,http://api.brain-map.org/grid_data/download/69838513?include=energy,76338,84932
Rab30,sagittal,68342288,http://api.brain-map.org/grid_data/download/68342288?include=energy,75985,27314
Rab31,sagittal,79544800,http://api.brain-map.org/grid_data/download/79544800?include=energy,106572,11031
Rab32,sagittal,69549652,http://api.brain-map.org/grid_data/download/69549652?include=energy,67844,10981
Rab33a,sagittal,70785000,http://api.brain-map.org/grid_data/download/70785000?include=energy,19337,9363
Rab33b,sagittal,69817823,http://api.brain-map.org/grid_data/download/69817823?include=energy,19338,83452
Rab34,sagittal,71022966,http://api.brain-map.org/grid_data/download/71022966?include=energy,19376,83871
Rab35,sagittal,68844289,http://api.brain-map.org/grid_data/download/68844289?include=energy,77407,11021
Rab36,sagittal,69817829,http://api.brain-map.org/grid_data/download/69817829?include=energy,76877,9609
Rab37,coronal,73931643,http://api.brain-map.org/grid_data/download/73931643?include=energy,58222,326624
Rab37,sagittal,70300983,http://api.brain-map.org/grid_data/download/70300983?include=energy,58222,326624
Rab38,sagittal,69817835,http://api.brain-map.org/grid_data/download/69817835?include=energy,72433,23682
Rab39,sagittal,68666870,http://api.brain-map.org/grid_data/download/68666870?include=energy,270160,54734
Rab39b,sagittal,69817841,http://api.brain-map.org/grid_data/download/69817841?include=energy,67790,116442
Rab3a,sagittal,68924503,http://api.brain-map.org/grid_data/download/68924503?include=energy,19339,5864
Rab3b,sagittal,80474698,http://api.brain-map.org/grid_data/download/80474698?include=energy,69908,5865
Rab3b,coronal,70436738,http://api.brain-map.org/grid_data/download/70436738?include=energy,69908,5865
Rab3c,sagittal,69816745,http://api.brain-map.org/grid_data/download/69816745?include=energy,67295,115827
Rab3c,coronal,73521805,http://api.brain-map.org/grid_data/download/73521805?include=energy,67295,115827
Rab3d,sagittal,71724023,http://api.brain-map.org/grid_data/download/71724023?include=energy,19340,9545
Rab3gap1,sagittal,68924661,http://api.brain-map.org/grid_data/download/68924661?include=energy,226407,22930
Rab3gap2,sagittal,69015302,http://api.brain-map.org/grid_data/download/69015302?include=energy,98732,25782
Rab3il1,sagittal,68341722,http://api.brain-map.org/grid_data/download/68341722?include=energy,74760,5866
Rab3il1,sagittal,69531115,http://api.brain-map.org/grid_data/download/69531115?include=energy,74760,5866
Rab3ip,coronal,71717136,http://api.brain-map.org/grid_data/download/71717136?include=energy,216363,117177
Rab3ip,sagittal,69817847,http://api.brain-map.org/grid_data/download/69817847?include=energy,216363,117177
Rab40b,sagittal,69817874,http://api.brain-map.org/grid_data/download/69817874?include=energy,217371,10966
Rab40c,sagittal,68196918,http://api.brain-map.org/grid_data/download/68196918?include=energy,224624,57799
Rab42-ps,sagittal,69446953,http://api.brain-map.org/grid_data/download/69446953?include=energy,242681,115273
Rab43,coronal,73929886,http://api.brain-map.org/grid_data/download/73929886?include=energy,69834,339122
Rab43,sagittal,70201606,http://api.brain-map.org/grid_data/download/70201606?include=energy,69834,339122
Rab44,sagittal,72283522,http://api.brain-map.org/grid_data/download/72283522?include=energy,442827,401258
Rab4a,sagittal,69817880,http://api.brain-map.org/grid_data/download/69817880?include=energy,19341,5867
Rab4b,sagittal,71724654,http://api.brain-map.org/grid_data/download/71724654?include=energy,19342,53916
Rab5b,sagittal,100144441,http://api.brain-map.org/grid_data/download/100144441?include=energy,19344,5869
Rab5c,sagittal,71486970,http://api.brain-map.org/grid_data/download/71486970?include=energy,19345,5878
Rab6a,coronal,74047909,http://api.brain-map.org/grid_data/download/74047909?include=energy,19346,5870
Rab6a,sagittal,532748,http://api.brain-map.org/grid_data/download/532748?include=energy,19346,5870
Rab6b,sagittal,69817886,http://api.brain-map.org/grid_data/download/69817886?include=energy,270192,51560
Rab7,sagittal,532633,http://api.brain-map.org/grid_data/download/532633?include=energy,19349,7879
Rab7l1,sagittal,75827120,http://api.brain-map.org/grid_data/download/75827120?include=energy,226422,8934
Rab8a,sagittal,71325390,http://api.brain-map.org/grid_data/download/71325390?include=energy,17274,4218
Rab8b,sagittal,68844618,http://api.brain-map.org/grid_data/download/68844618?include=energy,235442,51762
Rab9,sagittal,75990588,http://api.brain-map.org/grid_data/download/75990588?include=energy,56382,9367
Rab9b,sagittal,69817892,http://api.brain-map.org/grid_data/download/69817892?include=energy,319642,51209
Rabac1,sagittal,75750398,http://api.brain-map.org/grid_data/download/75750398?include=energy,14470,10567
Rabep1,sagittal,70812877,http://api.brain-map.org/grid_data/download/70812877?include=energy,54189,9135
Rabep1,sagittal,71920504,http://api.brain-map.org/grid_data/download/71920504?include=energy,54189,9135
Rabep2,coronal,1970,http://api.brain-map.org/grid_data/download/1970?include=energy,70314,79874
Rabep2,sagittal,1971,http://api.brain-map.org/grid_data/download/1971?include=energy,70314,79874
Rabepk,sagittal,68410440,http://api.brain-map.org/grid_data/download/68410440?include=energy,227746,10244
Rabgap1,sagittal,71211278,http://api.brain-map.org/grid_data/download/71211278?include=energy,227800,23637
Rabgap1,sagittal,70473969,http://api.brain-map.org/grid_data/download/70473969?include=energy,227800,23637
Rabgap1l,sagittal,69134220,http://api.brain-map.org/grid_data/download/69134220?include=energy,29809,9910
Rabgap1l,sagittal,77910828,http://api.brain-map.org/grid_data/download/77910828?include=energy,29809,9910
Rabgef1,sagittal,67765714,http://api.brain-map.org/grid_data/download/67765714?include=energy,56715,27342
Rabggta,sagittal,70429381,http://api.brain-map.org/grid_data/download/70429381?include=energy,56187,5875
Rabggtb,sagittal,80473485,http://api.brain-map.org/grid_data/download/80473485?include=energy,19352,5876
Rabif,sagittal,75826578,http://api.brain-map.org/grid_data/download/75826578?include=energy,98710,5877
Rabl2,sagittal,678693,http://api.brain-map.org/grid_data/download/678693?include=energy,68708,11159
Rabl3,sagittal,68666965,http://api.brain-map.org/grid_data/download/68666965?include=energy,67657,285282
Rabl5,sagittal,70439093,http://api.brain-map.org/grid_data/download/70439093?include=energy,67286,64792
Rac1,sagittal,68191504,http://api.brain-map.org/grid_data/download/68191504?include=energy,19353,5879
Rac2,sagittal,79534949,http://api.brain-map.org/grid_data/download/79534949?include=energy,19354,5880
Rac3,sagittal,70785006,http://api.brain-map.org/grid_data/download/70785006?include=energy,170758,5881
Rad1,sagittal,68798621,http://api.brain-map.org/grid_data/download/68798621?include=energy,19355,5810
Rad17,sagittal,71381139,http://api.brain-map.org/grid_data/download/71381139?include=energy,19356,5884
Rad18,sagittal,564784,http://api.brain-map.org/grid_data/download/564784?include=energy,58186,56852
Rad21,sagittal,69817898,http://api.brain-map.org/grid_data/download/69817898?include=energy,19357,5885
Rad23a,sagittal,71992007,http://api.brain-map.org/grid_data/download/71992007?include=energy,19358,5886
Rad23b,coronal,881,http://api.brain-map.org/grid_data/download/881?include=energy,19359,5887
Rad23b,sagittal,68445113,http://api.brain-map.org/grid_data/download/68445113?include=energy,19359,5887
Rad50,sagittal,69817904,http://api.brain-map.org/grid_data/download/69817904?include=energy,19360,10111
Rad51,coronal,293471,http://api.brain-map.org/grid_data/download/293471?include=energy,19361,5888
Rad51,sagittal,248544,http://api.brain-map.org/grid_data/download/248544?include=energy,19361,5888
Rad51ap1,sagittal,632505,http://api.brain-map.org/grid_data/download/632505?include=energy,19362,10635
Rad51c,sagittal,70300989,http://api.brain-map.org/grid_data/download/70300989?include=energy,114714,5889
Rad51l1,sagittal,69028593,http://api.brain-map.org/grid_data/download/69028593?include=energy,19363,5890
Rad51l3,sagittal,74821547,http://api.brain-map.org/grid_data/download/74821547?include=energy,19364,5892
Rad52,sagittal,71610867,http://api.brain-map.org/grid_data/download/71610867?include=energy,19365,5893
Rad54l,sagittal,68562938,http://api.brain-map.org/grid_data/download/68562938?include=energy,19366,8438
